FAR,FRR,FRR_Conf,Fold,MeanNumOfAttData,Module,NumOfAcceptTL,NumOfOrgUserTstData,NumOfUnlocks,OriginalUser
0.0,0.5416666666666666,0.0,f4,205.36,acc,4.0,24.0,0.0,3ypgstx
0.0,0.5652173913043478,0.0,f5,205.36,acc,4.0,23.0,0.0,3ypgstx
0.0,0.5217391304347826,0.0,f6,205.36,acc,4.0,23.0,0.0,3ypgstx
0.0,0.391304347826087,0.0,f7,205.36,acc,4.0,23.0,0.0,3ypgstx
0.0,0.43478260869565216,0.0,f8,205.36,acc,4.0,23.0,0.0,3ypgstx
0.0,0.4782608695652174,0.0,f9,205.36,acc,4.0,23.0,0.0,3ypgstx
0.0,0.4782608695652174,0.0,f0,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.4782608695652174,0.0,f1,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.43478260869565216,0.0,f2,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.5217391304347826,0.0,f3,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.30434782608695654,0.0,f4,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.4782608695652174,0.0,f5,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.34782608695652173,0.0,f6,202.96,gyr,4.0,23.0,0.0,3ypgstx
0.0,0.45454545454545453,0.0,f7,202.96,gyr,4.0,22.0,0.0,3ypgstx
0.0,0.5454545454545454,0.0,f8,202.96,gyr,4.0,22.0,0.0,3ypgstx
0.0,0.7272727272727273,0.0,f9,202.96,gyr,4.0,22.0,0.0,3ypgstx
0.009433962264150943,0.5609756097560976,0.0,f0,1552.12,ges,4.0,41.0,0.0,3ypgstx
0.012578616352201259,0.4634146341463415,0.0,f1,1552.12,ges,4.0,41.0,0.0,3ypgstx
0.009433962264150943,0.5609756097560976,0.024390243902439025,f2,1552.12,ges,4.0,41.0,1.0,3ypgstx
0.009433962264150943,0.475,0.0,f3,1552.12,ges,4.0,40.0,0.0,3ypgstx
0.009433962264150943,0.45,0.0,f4,1552.12,ges,4.0,40.0,0.0,3ypgstx
0.006289308176100629,0.45,0.0,f5,1552.12,ges,4.0,40.0,0.0,3ypgstx
0.009433962264150943,0.6,0.025,f6,1552.12,ges,4.0,40.0,1.0,3ypgstx
0.012578616352201259,0.6,0.025,f7,1552.12,ges,4.0,40.0,1.0,3ypgstx
0.009433962264150943,0.425,0.0,f8,1552.12,ges,4.0,40.0,0.0,3ypgstx
0.015723270440251572,0.425,0.0,f9,1552.12,ges,4.0,40.0,0.0,3ypgstx
0.0,0.5652173913043478,0.0,f0,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.43478260869565216,0.0,f1,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.5217391304347826,0.0,f2,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.5652173913043478,0.0,f3,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.34782608695652173,0.0,f4,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.2608695652173913,0.0,f5,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.4782608695652174,0.0,f6,202.56,ttl,4.0,23.0,0.0,3ypgstx
0.0,0.4090909090909091,0.0,f7,202.56,ttl,4.0,22.0,0.0,3ypgstx
0.0,0.5,0.0,f8,202.56,ttl,4.0,22.0,0.0,3ypgstx
0.0,0.5909090909090909,0.0,f9,202.56,ttl,4.0,22.0,0.0,3ypgstx
0.0,0.4666666666666667,0.06666666666666667,f0,204.24,acc,4.0,30.0,2.0,n0g0zsv
0.0,0.5517241379310345,0.06896551724137931,f1,204.24,acc,4.0,29.0,2.0,n0g0zsv
0.0,0.3448275862068966,0.0,f2,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.4482758620689655,0.0,f3,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.5517241379310345,0.0,f4,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.3448275862068966,0.0,f5,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.5172413793103449,0.06896551724137931,f6,204.24,acc,4.0,29.0,2.0,n0g0zsv
0.0,0.5517241379310345,0.0,f7,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.5517241379310345,0.034482758620689655,f8,204.24,acc,4.0,29.0,1.0,n0g0zsv
0.0,0.5862068965517241,0.0,f9,204.24,acc,4.0,29.0,0.0,n0g0zsv
0.0,0.6333333333333333,0.03333333333333333,f0,201.68,gyr,4.0,30.0,1.0,n0g0zsv
0.0,0.6896551724137931,0.0,f1,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.4482758620689655,0.0,f2,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.5862068965517241,0.0,f3,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.3448275862068966,0.0,f4,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.3448275862068966,0.0,f5,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.4482758620689655,0.0,f6,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.4482758620689655,0.0,f7,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.41379310344827586,0.0,f8,201.68,gyr,4.0,29.0,0.0,n0g0zsv
0.0,0.6206896551724138,0.034482758620689655,f9,201.68,gyr,4.0,29.0,1.0,n0g0zsv
0.16037735849056603,0.41025641025641024,0.0,f0,1544.64,ges,4.0,78.0,0.0,n0g0zsv
0.18553459119496854,0.6666666666666666,0.01282051282051282,f1,1544.64,ges,4.0,78.0,1.0,n0g0zsv
0.1792452830188679,0.46153846153846156,0.0,f2,1544.64,ges,4.0,78.0,0.0,n0g0zsv
0.1792452830188679,0.5512820512820513,0.0,f3,1544.64,ges,4.0,78.0,0.0,n0g0zsv
0.17295597484276728,0.5128205128205128,0.01282051282051282,f4,1544.64,ges,4.0,78.0,1.0,n0g0zsv
0.1761006289308176,0.48717948717948717,0.0,f5,1544.64,ges,4.0,78.0,0.0,n0g0zsv
0.1761006289308176,0.4230769230769231,0.0,f6,1544.64,ges,4.0,78.0,0.0,n0g0zsv
0.16666666666666666,0.5064935064935064,0.0,f7,1544.64,ges,4.0,77.0,0.0,n0g0zsv
0.16037735849056603,0.4935064935064935,0.012987012987012988,f8,1544.64,ges,4.0,77.0,1.0,n0g0zsv
0.17295597484276728,0.4805194805194805,0.025974025974025976,f9,1544.64,ges,4.0,77.0,2.0,n0g0zsv
0.0,0.4666666666666667,0.0,f0,201.28,ttl,4.0,30.0,0.0,n0g0zsv
0.0,0.5862068965517241,0.0,f1,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.3448275862068966,0.0,f2,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.3103448275862069,0.0,f3,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.27586206896551724,0.0,f4,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.27586206896551724,0.0,f5,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.20689655172413793,0.0,f6,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.3103448275862069,0.0,f7,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.1724137931034483,0.0,f8,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.3103448275862069,0.0,f9,201.28,ttl,4.0,29.0,0.0,n0g0zsv
0.0,0.4,0.0,f0,204.24,acc,4.0,30.0,0.0,0o2grk2
0.0,0.4827586206896552,0.0,f1,204.24,acc,4.0,29.0,0.0,0o2grk2
0.0,0.41379310344827586,0.0,f2,204.24,acc,4.0,29.0,0.0,0o2grk2
0.0,0.4482758620689655,0.0,f3,204.24,acc,4.0,29.0,0.0,0o2grk2
