OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
ap1oez8,all,,218,26863,14,,,,0.41284403669724773,0.04128440366972477,9.0,0.28740384860056795,7.071428571428571,1.3571428571428572,5.714285714285714,1
v90gnf6,acc,522.0,215,7225,14,0.05172413793103448,0.0,0.0,0.037209302325581395,0.0,0.0,0.6584633823512325,173.85714285714286,173.85714285714286,0.0,1
v90gnf6,gyr,516.0,221,7054,14,0.36046511627906974,0.05813953488372093,30.0,0.3393665158371041,0.02262443438914027,5.0,0.38975137441063723,18.142857142857142,18.142857142857142,0.0,1
v90gnf6,swp,1401.0,599,9870,14,0.039257673090649536,0.0,0.0,0.04340567612687813,0.0,0.0,0.3111455448083952,10.785714285714286,0.0,10.785714285714286,1
v90gnf6,tap,0.0,0,0,0,,,,,,,,,,,1
v90gnf6,all,,1035,24149,14,,,,0.10531400966183575,0.0,0.0,0.41876908756234016,16.0,6.071428571428571,9.928571428571429,1
z8taipm,acc,206.0,80,7676,14,0.18446601941747573,0.0,0.0,0.175,0.0125,1.0,0.5220118571478541,85.28571428571429,85.28571428571429,0.0,1
z8taipm,gyr,207.0,80,7504,14,0.34782608695652173,0.05314009661835749,11.0,0.4625,0.0625,5.0,0.6434710706696478,90.5,90.5,0.0,1
z8taipm,swp,217.0,91,11562,14,0.07834101382488479,0.0,0.0,0.16483516483516483,0.0,0.0,0.6597341832448905,236.42857142857142,0.0,236.42857142857142,1
z8taipm,tap,0.0,0,0,0,,,,,,,,,,,1
z8taipm,all,,251,26742,14,,,,0.26294820717131473,0.01195219123505976,3.0,0.6027573311763569,220.35714285714286,148.28571428571428,72.07142857142857,1
vo441ru,acc,835.0,148,6979,14,0.032335329341317366,0.0023952095808383233,2.0,0.013513513513513514,0.0,0.0,0.004132990703157362,2.0,2.0,0.0,1
vo441ru,gyr,631.0,260,6900,14,0.35974643423137875,0.042789223454833596,27.0,0.3038461538461538,0.011538461538461539,3.0,0.0,3.0714285714285716,3.0714285714285716,0.0,1
vo441ru,swp,310.0,131,11429,14,0.12580645161290321,0.0,0.0,0.48854961832061067,0.12213740458015267,16.0,0.01883494500243038,2.5714285714285716,0.0,2.5714285714285716,1
vo441ru,tap,0.0,0,0,0,,,,,,,,,,,1
vo441ru,all,,539,25308,14,,,,0.2690166975881262,0.03153988868274583,17.0,0.009382799969635244,2.5714285714285716,0.5,2.0714285714285716,1
ha3ev43,acc,115.0,49,7798,14,0.808695652173913,0.1565217391304348,18.0,0.9591836734693877,0.061224489795918366,3.0,0.09181043564567402,14.285714285714286,14.285714285714286,0.0,1
ha3ev43,gyr,115.0,48,7628,14,0.3826086956521739,0.034782608695652174,4.0,0.4583333333333333,0.041666666666666664,2.0,0.21596759949268193,5.071428571428571,5.071428571428571,0.0,1
ha3ev43,swp,260.0,110,11500,14,0.09615384615384616,0.0,0.0,0.1,0.0,0.0,0.6298775997245659,247.28571428571428,0.0,247.28571428571428,1
ha3ev43,tap,0.0,0,0,0,,,,,,,,,,,1
