OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
4l9kvp8,acc,118,49,7231,14,0.3220338983050847,0.05084745762711865,6,0.7959183673469388,0.32653061224489793,16,0.0007655980957203832,2.0,0.31,0.023
4l9kvp8,gyr,118,49,6303,14,0.6101694915254238,0.1694915254237288,20,0.9387755102040816,0.42857142857142855,21,0.11332759390763936,2.2857142857142856,0.61,0.12
4l9kvp8,swp,152,6,1619,14,0.4802631578947368,0.10526315789473684,16,0.6666666666666666,0.0,0,0.17545343272574104,2.9285714285714284,0.46,0.12
4l9kvp8,tap,186,138,13265,14,0.6774193548387096,0.2311827956989247,43,0.6231884057971014,0.18115942028985507,25,0.4425202469516778,15.642857142857142,0.69,0.45
lm8ujtt,acc,235,97,7066,14,0.3148936170212766,0.02553191489361702,6,0.8556701030927835,0.38144329896907214,37,0.014586653432384638,2.0,0.31,0.023
lm8ujtt,gyr,234,97,6139,14,0.6196581196581197,0.17094017094017094,40,0.6907216494845361,0.21649484536082475,21,0.3662389759486834,3.3571428571428568,0.61,0.12
lm8ujtt,swp,41,13,1723,14,0.4634146341463415,0.04878048780487805,2,0.9230769230769232,0.38461538461538464,5,0.09478637253031504,2.7857142857142856,0.46,0.12
lm8ujtt,tap,581,252,12756,14,0.7263339070567987,0.25989672977624784,151,0.8055555555555556,0.3253968253968254,82,0.4902552400842365,21.0,0.69,0.45
wksm8wt,acc,90,39,7269,14,0.3,0.022222222222222227,2,0.4871794871794872,0.10256410256410256,4,0.09541742038606993,7.642857142857142,0.31,0.025
wksm8wt,gyr,92,36,6342,14,0.5434782608695652,0.09782608695652174,9,0.8888888888888888,0.3888888888888889,14,0.17796356776660366,2.2857142857142856,0.61,0.13
wksm8wt,swp,20,21,1736,14,0.3,0.0,0,0.9047619047619048,0.3809523809523809,8,0.0722265418698902,2.4285714285714284,0.46,0.13
wksm8wt,tap,262,98,13229,14,0.6793893129770993,0.21755725190839692,57,0.7448979591836735,0.2653061224489796,26,0.19320530909988484,3.071428571428572,0.69,0.49
06mdn3c,acc,111,46,7241,14,0.3153153153153153,0.027027027027027032,3,0.5869565217391305,0.15217391304347827,7,0.01923254243579957,2.357142857142857,0.31,0.025
06mdn3c,gyr,112,46,6312,14,0.6517857142857143,0.19642857142857145,22,0.7173913043478259,0.2391304347826087,11,0.1215947951362493,2.142857142857143,0.61,0.13
06mdn3c,swp,137,8,1632,14,0.4525547445255474,0.08029197080291971,11,0.5,0.125,1,0.3768784381271123,7.2857142857142865,0.46,0.13
06mdn3c,tap,152,115,13322,14,0.7105263157894737,0.25,38,0.5652173913043478,0.13043478260869565,15,0.20273644524528786,4.142857142857143,0.69,0.49
n0g0zsv,acc,923,54,6421,14,0.3066088840736728,0.08559046587215602,79,0.2037037037037037,0.0,0,0.0,2.0,0.31,0.025
n0g0zsv,gyr,648,269,5553,14,0.6080246913580247,0.1882716049382716,122,0.9368029739776952,0.4349442379182156,117,0.0,2.0,0.61,0.13
n0g0zsv,swp,60,35,1682,14,0.45,0.03333333333333333,2,0.9428571428571428,0.42857142857142855,15,0.09181295221209387,2.142857142857143,0.46,0.13
n0g0zsv,tap,1225,515,11849,14,0.6995918367346938,0.23265306122448975,285,0.7980582524271844,0.3106796116504854,160,0.4369023365378911,5.928571428571429,0.69,0.49
pemzvif,acc,102,40,7256,14,0.30392156862745096,0.029411764705882356,3,1.0,0.475,19,0.0,2.0,0.31,0.025
pemzvif,gyr,102,40,6328,14,0.5686274509803921,0.14705882352941174,15,0.85,0.375,15,0.0,2.0,0.61,0.13
pemzvif,swp,23,12,1742,14,0.3043478260869565,0.043478260869565216,1,1.0,0.4166666666666667,5,0.01395053542348534,2.2857142857142856,0.46,0.13
pemzvif,tap,233,97,13259,14,0.6952789699570815,0.2274678111587983,53,0.6597938144329897,0.20618556701030927,20,0.2474197139165587,3.4285714285714284,0.69,0.49
b8g4bl5,acc,126,51,7221,14,0.3333333333333333,0.047619047619047616,6,0.6274509803921569,0.1568627450980392,8,0.0046561724711910646,2.0,0.31,0.025
b8g4bl5,gyr,126,51,6293,14,0.6111111111111112,0.16666666666666666,21,0.7843137254901961,0.29411764705882354,15,0.03898467891541962,2.4285714285714284,0.61,0.13
b8g4bl5,swp,94,32,1651,14,0.4574468085106383,0.06382978723404255,6,0.5625,0.09375,3,0.15583344592787782,3.4285714285714284,0.46,0.13
b8g4bl5,tap,163,77,13349,14,0.7055214723926381,0.24539877300613494,40,0.5454545454545454,0.11688311688311688,9,0.1675986221902431,3.5,0.69,0.49
ftk8v41,acc,424,176,6798,14,0.3160377358490566,0.054245283018867926,23,0.6079545454545454,0.16477272727272727,29,0.12057775271472886,9.714285714285714,0.31,0.025
ftk8v41,gyr,424,176,5870,14,0.6132075471698113,0.18632075471698112,79,0.8125,0.3295454545454545,58,0.3154739658554104,5.5,0.61,0.13
