OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,Nu,Gamma
b1qt6gb,gyr,82,28,5867,14,0.25609756100000003,0.036585366,3.0,0.14285714300000002,0.0,0.0,0.405144247,30.07142857,0.25,0.0075
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.1,0.0075
b1qt6gb,tap,576,246,21574,14,0.3854166670000001,0.005208333,3.0,0.24796748,0.0,0.0,0.660341663,295.5714286000001,0.4,0.55
36z77qn,acc,223,247,7187,14,0.01793722,0.0,0.0,0.016194332,0.0,0.0,0.268836555,90.42857143,0.01,0.00155
36z77qn,gyr,173,67,5737,14,0.25433526,0.01734104,3.0,0.358208955,0.044776119,3.0,0.374378118,11.07142857,0.25,0.0075
36z77qn,swp,0,0,0,0,,,,,,,,,0.1,0.0075
36z77qn,tap,454,193,21749,14,0.394273128,0.004405286,2.0,0.430051813,0.020725389,4.0,0.374852401,103.9285714,0.4,0.55
b0602fr,acc,354,148,7155,14,0.011299435,0.0,0.0,0.22972973,0.027027027,4.0,0.300194492,34.07142857,0.01,0.00155
b0602fr,gyr,355,148,5474,14,0.25915493,0.028169014,10.0,0.540540541,0.12837837800000002,19.0,0.47736853,44.85714286,0.25,0.0075
b0602fr,swp,0,0,0,0,,,,,,,,,0.1,0.0075
b0602fr,tap,1401,599,20396,14,0.393290507,0.007137759000000001,10.0,0.35058430700000004,0.001669449,1.0,0.460664403,146.5,0.4,0.55
2cf0s6s,acc,503,181,6973,14,0.011928429,0.0,0.0,1.0,0.497237569,90.0,0.0,2.0,0.01,0.00155
2cf0s6s,gyr,164,59,5754,14,0.25,0.006097561,1.0,0.610169492,0.050847458,3.0,0.062308636,2.857142857,0.25,0.0075
2cf0s6s,swp,0,0,0,0,,,,,,,,,0.1,0.0075
2cf0s6s,tap,1215,520,20661,14,0.399176955,0.013168724,16.0,0.4673076920000001,0.019230769,10.0,0.669879687,384.35714289999993,0.4,0.55
hwx9u0h,acc,157,43,7457,14,0.01910828,0.0,0.0,0.023255814,0.0,0.0,0.080041957,7.285714286,0.01,0.00155
hwx9u0h,gyr,157,44,5776,14,0.23566879,0.01910828,3.0,0.409090909,0.022727273,1.0,0.327809645,13.5,0.25,0.0075
hwx9u0h,swp,0,0,0,0,,,,,,,,,0.1,0.0075
hwx9u0h,tap,482,205,21709,14,0.398340249,0.012448133,6.0,0.448780488,0.03902439,8.0,0.782087278,985.5,0.4,0.55
sqhkewt,acc,470,86,7101,14,0.012765957,0.0,0.0,0.26744186,0.023255814,2.0,0.380118093,109.8571429,0.01,0.00155
sqhkewt,gyr,116,49,5812,14,0.267241379,0.017241378999999998,2.0,0.224489796,0.0,0.0,0.261132613,25.92857143,0.25,0.0075
sqhkewt,swp,0,0,0,0,,,,,,,,,0.1,0.0075
sqhkewt,tap,380,162,21854,14,0.410526316,0.005263158,2.0,0.5,0.037037037,6.0,0.268601828,27.85714286,0.4,0.55
l1doqao,acc,661,3,6993,14,0.010590015,0.0,0.0,0.333333333,0.0,0.0,0.575192335,102.7857143,0.01,0.00155
l1doqao,gyr,213,65,5699,14,0.248826291,0.046948357,10.0,0.230769231,0.0,0.0,0.226278612,7.428571429,0.25,0.0075
l1doqao,swp,0,0,0,0,,,,,,,,,0.1,0.0075
l1doqao,tap,730,311,21355,14,0.391780822,0.012328767,9.0,0.411575563,0.009646302,3.0,0.4304272,57.28571429,0.4,0.55
r13q05q,acc,739,227,6691,14,0.01082544,0.0,0.0,0.004405286,0.0,0.0,0.307869477,99.35714286,0.01,0.00155
r13q05q,gyr,640,273,5064,14,0.246875,0.0109375,7.0,0.128205128,0.010989011000000002,3.0,0.220003767,11.21428571,0.25,0.0075
r13q05q,swp,0,0,0,0,,,,,,,,,0.1,0.0075
r13q05q,tap,1401,599,20396,14,0.50178444,0.027837259,39.0,0.520868114,0.021702838,13.0,0.244693931,6.071428571,0.4,0.55
vk43uke,acc,683,268,6706,14,0.010248902,0.0,0.0,0.447761194,0.156716418,42.0,0.288733795,92.92857143,0.01,0.0023
vk43uke,gyr,617,265,5095,14,0.249594814,0.024311183,15.0,0.324528302,0.022641509,6.0,0.677060542,100.5714286,0.25,0.011000000000000001
vk43uke,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
vk43uke,tap,1401,599,20396,14,0.395431834,0.010706638,15.0,0.395659432,0.010016694,6.0,0.544326022,87.28571429,0.4,0.575
r2p4ljs,acc,131,54,7472,14,0.038167939,0.0,0.0,0.074074074,0.0,0.0,0.8050085790000001,281.5,0.01,0.0023
r2p4ljs,gyr,130,54,5793,14,0.253846154,0.0,0.0,0.518518519,0.12962963,7.0,0.327488223,18.42857143,0.25,0.011000000000000001
r2p4ljs,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
r2p4ljs,tap,1401,599,20396,14,0.386866524,0.016416845,23.0,0.372287145,0.008347245,5.0,0.441170182,68.35714286,0.4,0.575
4su8oxl,acc,160,64,7433,14,0.03125,0.0,0.0,0.40625,0.125,8.0,0.000426864,2.0,0.01,0.0023
4su8oxl,gyr,158,62,5757,14,0.234177215,0.025316456,4.0,0.419354839,0.096774194,6.0,0.005592291,2.285714286,0.25,0.011000000000000001
4su8oxl,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
4su8oxl,tap,646,276,21474,14,0.410216718,0.015479876000000004,10.0,0.583333333,0.039855072000000005,11.0,0.340220229,20.42857143,0.4,0.575
cp7kjhx,acc,150,61,7446,14,0.02,0.0,0.0,0.0,0.0,0.0,0.764885156,238.4285714,0.01,0.0023
cp7kjhx,gyr,151,61,5765,14,0.251655629,0.0,0.0,0.180327869,0.0,0.0,0.736782727,139.71428569999998,0.25,0.011000000000000001
cp7kjhx,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
cp7kjhx,tap,1401,599,20396,14,0.392576731,0.010706638,15.0,0.474123539,0.026711185,16.0,0.68049412,519.8571429,0.4,0.575
ftk8v41,acc,505,216,6936,14,0.011881188,0.0,0.0,0.023148148,0.0,0.0,0.651086739,97.28571429,0.01,0.0023
ftk8v41,gyr,505,216,5256,14,0.251485149,0.031683168,16.0,0.365740741,0.023148148,5.0,0.6495225370000001,98.85714286,0.25,0.011000000000000001
ftk8v41,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
ftk8v41,tap,1401,599,20396,14,0.424696645,0.009992862,14.0,0.368948247,0.005008347,3.0,0.429539002,64.85714286,0.4,0.575
0z9xv36,acc,163,64,7430,14,0.024539877,0.0,0.0,0.46875,0.15625,10.0,0.0,2.0,0.01,0.0023
0z9xv36,gyr,163,64,5750,14,0.251533742,0.0,0.0,0.296875,0.015625,1.0,0.008781278,2.0,0.25,0.011000000000000001
0z9xv36,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
0z9xv36,tap,1401,599,20396,14,0.390435403,0.053533191,75.0,0.16360601,0.0,0.0,0.5378306310000001,358.64285710000007,0.4,0.575
n0g0zsv,acc,500,485,6672,14,0.012,0.0,0.0,0.002061856,0.0,0.0,0.080852272,2.0,0.01,0.0023
n0g0zsv,gyr,641,257,5079,14,0.249609984,0.023400936,15.0,0.3307393,0.007782101,2.0,0.053809931,5.785714286,0.25,0.011000000000000001
n0g0zsv,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
n0g0zsv,tap,1401,599,20396,14,0.38401142,0.007137759000000001,10.0,0.388981636,0.010016694,6.0,0.318053722,19.85714286,0.4,0.575
b1qt6gb,acc,83,28,7546,14,0.048192771,0.0,0.0,0.0,0.0,0.0,0.076040912,2.0,0.01,0.0023
b1qt6gb,gyr,82,28,5867,14,0.231707317,0.024390244,2.0,0.14285714300000002,0.0,0.0,0.398836937,29.64285714,0.25,0.011000000000000001
b1qt6gb,swp,0,0,0,0,,,,,,,,,0.1,0.011000000000000001
b1qt6gb,tap,576,246,21574,14,0.3854166670000001,0.005208333,3.0,0.24796748,0.0,0.0,0.660341663,295.5714286000001,0.4,0.575
36z77qn,acc,223,247,7187,14,0.00896861,0.0,0.0,0.020242915,0.0,0.0,0.264799649,91.0,0.01,0.0023
36z77qn,gyr,173,67,5737,14,0.242774566,0.01734104,3.0,0.373134328,0.044776119,3.0,0.389340113,18.21428571,0.25,0.011000000000000001
