OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,NumOfAcceptS,NumOfAcceptG,num_of_clf_that_decide
ap1oez8,all,,215,35666,14,,,,0.33488372093023255,0.03255813953488372,7.0,0.36671956940218997,72.42857142857143,27.571428571428573,44.857142857142854,1
v90gnf6,acc,514.0,214,8316,14,0.04669260700389105,0.0,0.0,0.028037383177570093,0.0,0.0,0.8352663439108136,470.07142857142856,470.07142857142856,0.0,1
v90gnf6,gyr,507.0,218,7867,14,0.3708086785009862,0.055226824457593686,28.0,0.3669724770642202,0.013761467889908258,3.0,0.43534971790613575,22.928571428571427,22.928571428571427,0.0,1
v90gnf6,swp,1401.0,599,16752,14,0.042826552462526764,0.0,0.0,0.1335559265442404,0.0,0.0,0.31855843587678967,227.71428571428572,0.0,227.71428571428572,1
v90gnf6,tap,0.0,0,0,0,,,,,,,,,,,1
v90gnf6,all,,1031,32935,14,,,,0.16100872938894278,0.0009699321047526673,1.0,0.469630613549288,375.07142857142856,167.85714285714286,207.21428571428572,1
0o2grk2,acc,472.0,203,8369,14,0.05084745762711865,0.0,0.0,0.07881773399014778,0.0,0.0,0.31566853225522856,84.28571428571429,84.28571428571429,0.0,1
0o2grk2,gyr,476.0,196,7920,14,0.40336134453781514,0.06722689075630252,32.0,0.4336734693877551,0.025510204081632654,5.0,0.3683849278336373,13.0,13.0,0.0,1
0o2grk2,swp,1125.0,481,17146,14,0.035555555555555556,0.0,0.0,0.02702702702702703,0.0,0.0,0.31106852368126087,48.0,0.0,48.0,1
0o2grk2,tap,0.0,0,0,0,,,,,,,,,,,1
0o2grk2,all,,880,33435,14,,,,0.12954545454545455,0.0,0.0,0.32783396516694163,42.642857142857146,15.571428571428571,27.071428571428573,1
yqhebyt,acc,652.0,274,8118,14,0.024539877300613498,0.0,0.0,0.014598540145985401,0.0,0.0,0.1587811778122734,65.78571428571429,65.78571428571429,0.0,1
yqhebyt,gyr,643.0,264,7685,14,0.12441679626749612,0.017107309486780714,11.0,0.06060606060606061,0.0,0.0,0.2408036155190331,4.071428571428571,4.071428571428571,0.0,1
yqhebyt,swp,1401.0,599,16752,14,0.028551034975017844,0.0,0.0,0.25208681135225375,0.07011686143572621,42.0,0.40479342123363915,67.71428571428571,0.0,67.71428571428571,1
yqhebyt,tap,0.0,0,0,0,,,,,,,,,,,1
yqhebyt,all,,1137,32555,14,,,,0.1503957783641161,0.036939313984168866,42.0,0.3155089048393919,8.714285714285714,1.4285714285714286,7.285714285714286,1
lvwfjft,acc,163.0,63,8818,14,0.50920245398773,0.05521472392638037,9.0,0.3492063492063492,0.0,0.0,0.4793287510125714,136.21428571428572,136.21428571428572,0.0,1
lvwfjft,gyr,162.0,63,8367,14,0.3950617283950617,0.05555555555555555,9.0,0.3492063492063492,0.031746031746031744,2.0,0.45136474513083585,26.928571428571427,26.928571428571427,0.0,1
lvwfjft,swp,254.0,108,18390,14,0.047244094488188976,0.0,0.0,0.5925925925925926,0.1574074074074074,17.0,0.766399436130779,461.7142857142857,0.0,461.7142857142857,1
lvwfjft,tap,0.0,0,0,0,,,,,,,,,,,1
lvwfjft,all,,234,35575,14,,,,0.46153846153846156,0.07264957264957266,17.0,0.5990396363602735,203.35714285714286,87.85714285714286,115.5,1
ha3ev43,acc,180.0,67,8797,14,0.43333333333333335,0.044444444444444446,8.0,0.47761194029850745,0.08955223880597014,6.0,0.36976905060813786,41.285714285714285,41.285714285714285,0.0,1
ha3ev43,gyr,179.0,67,8346,14,0.4134078212290503,0.061452513966480445,11.0,0.4925373134328358,0.05970149253731343,4.0,0.3544619243010541,16.5,16.5,0.0,1
ha3ev43,swp,417.0,177,18158,14,0.06235011990407674,0.0,0.0,0.096045197740113,0.0,0.0,0.6889777249469827,651.7142857142857,0.0,651.7142857142857,1
ha3ev43,tap,0.0,0,0,0,,,,,,,,,,,1
ha3ev43,all,,311,35301,14,,,,0.26366559485530544,0.01929260450160772,6.0,0.5238435123418187,183.78571428571428,74.07142857142857,109.71428571428571,1
r13q05q,acc,689.0,278,8077,14,0.015965166908563134,0.001451378809869376,1.0,0.24100719424460432,0.1079136690647482,30.0,0.009938035437395274,2.0,2.0,0.0,5
r13q05q,gyr,524.0,212,7856,14,0.16603053435114504,0.0019083969465648854,1.0,0.1792452830188679,0.0,0.0,0.3528501164072904,13.428571428571429,13.428571428571429,0.0,5
r13q05q,swp,262.0,111,18379,14,0.05725190839694656,0.0,0.0,0.02702702702702703,0.0,0.0,0.2745145145717353,24.571428571428573,0.0,24.571428571428573,5
r13q05q,tap,0.0,0,0,0,,,,,,,,,,,5
r13q05q,all,,601,34312,14,,,,0.17970049916805325,0.03826955074875208,23.0,0.23009598217634739,20.857142857142858,1.1428571428571428,19.714285714285715,5
3zd4fdk,acc,511.0,215,8318,14,0.046966731898238745,0.0,0.0,0.07906976744186046,0.0,0.0,0.13508764906551712,15.642857142857142,15.642857142857142,0.0,5
3zd4fdk,gyr,510.0,215,7867,14,0.34705882352941175,0.052941176470588235,27.0,0.3581395348837209,0.037209302325581395,8.0,0.37760444456826087,16.0,16.0,0.0,5
3zd4fdk,swp,1401.0,599,16752,14,0.08065667380442541,0.0,0.0,0.07846410684474124,0.0,0.0,0.16156408029574512,26.785714285714285,0.0,26.785714285714285,5
3zd4fdk,tap,0.0,0,0,0,,,,,,,,,,,5
3zd4fdk,all,,1029,32937,14,,,,0.13702623906705538,0.001943634596695821,2.0,0.20902011730546755,35.57142857142857,16.142857142857142,19.428571428571427,5
vk43uke,acc,683.0,260,8101,14,0.032210834553440704,0.0,0.0,0.07692307692307693,0.0,0.0,0.11894913408975218,13.285714285714286,13.285714285714286,0.0,5
vk43uke,gyr,540.0,206,7846,14,0.37592592592592594,0.06666666666666667,36.0,0.5825242718446602,0.10194174757281553,21.0,0.2754312535923158,13.0,13.0,0.0,5
vk43uke,swp,539.0,230,17983,14,0.07235621521335807,0.0,0.0,0.19130434782608696,0.0,0.0,0.30281842183493296,42.857142857142854,0.0,42.857142857142854,5
vk43uke,tap,0.0,0,0,0,,,,,,,,,,,5
vk43uke,all,,696,33930,14,,,,0.26436781609195403,0.021551724137931036,15.0,0.26576280658631407,9.142857142857142,1.9285714285714286,7.214285714285714,5
z8c5rtb,acc,294.0,120,8630,14,0.1054421768707483,0.0,0.0,0.3333333333333333,0.03333333333333333,4.0,0.4179203584312652,48.857142857142854,48.857142857142854,0.0,5
z8c5rtb,gyr,295.0,121,8176,14,0.2542372881355932,0.006779661016949152,2.0,0.19834710743801653,0.0,0.0,0.5055003236165068,32.0,32.0,0.0,5
z8c5rtb,swp,300.0,127,18325,14,0.09,0.0,0.0,0.07874015748031496,0.0,0.0,0.45151838349989326,141.92857142857142,0.0,141.92857142857142,5
z8c5rtb,tap,0.0,0,0,0,,,,,,,,,,,5
z8c5rtb,all,,368,35131,14,,,,0.20108695652173914,0.0,0.0,0.45459566492283837,72.78571428571429,21.714285714285715,51.07142857142857,5
z8taipm,acc,506.0,217,8321,14,0.02766798418972332,0.0,0.0,0.14285714285714285,0.004608294930875576,1.0,0.20603828034522495,13.857142857142858,13.857142857142858,0.0,5
z8taipm,gyr,505.0,217,7870,14,0.299009900990099,0.041584158415841586,21.0,0.29493087557603687,0.018433179723502304,4.0,0.5333891483080042,22.285714285714285,22.285714285714285,0.0,5
z8taipm,swp,1401.0,599,16752,14,0.0649536045681656,0.0007137758743754461,1.0,0.21368948247078465,0.00667779632721202,4.0,0.6592674180695806,250.21428571428572,0.0,250.21428571428572,5
z8taipm,tap,0.0,0,0,0,,,,,,,,,,,5
z8taipm,all,,1033,32943,14,,,,0.2158760890609874,0.007744433688286544,8.0,0.5005247414837147,39.42857142857143,5.214285714285714,34.214285714285715,5
txxrlzc,acc,508.0,218,8318,14,0.051181102362204724,0.0,0.0,0.03211009174311927,0.0,0.0,0.34511224766757304,45.142857142857146,45.142857142857146,0.0,5
txxrlzc,gyr,512.0,216,7864,14,0.375,0.046875,24.0,0.4027777777777778,0.027777777777777776,6.0,0.2249123551608946,10.0,10.0,0.0,5
txxrlzc,swp,1401.0,599,16752,14,0.06852248394004283,0.0,0.0,0.24540901502504173,0.0,0.0,0.11753854717940397,8.928571428571429,0.0,8.928571428571429,5
txxrlzc,tap,0.0,0,0,0,,,,,,,,,,,5
txxrlzc,all,,1033,32934,14,,,,0.23330106485963215,0.0,0.0,0.1919355860685939,8.642857142857142,2.0714285714285716,6.571428571428571,5
b0602fr,acc,523.0,220,8301,14,0.028680688336520075,0.0,0.0,0.045454545454545456,0.0,0.0,0.6995913601235532,231.85714285714286,231.85714285714286,0.0,5
b0602fr,gyr,523.0,221,7848,14,0.33460803059273425,0.036328871892925434,19.0,0.49321266968325794,0.07239819004524888,16.0,0.5812781396533154,73.21428571428571,73.21428571428571,0.0,5
b0602fr,swp,1401.0,599,16752,14,0.05067808708065667,0.0,0.0,0.17696160267111852,0.0,0.0,0.6697121831592759,487.0,0.0,487.0,5
b0602fr,tap,0.0,0,0,0,,,,,,,,,,,5
b0602fr,all,,1040,32901,14,,,,0.21634615384615385,0.0057692307692307696,6.0,0.6342985336152066,431.2142857142857,170.57142857142858,260.64285714285717,5
sxvkh3b,acc,444.0,185,8415,14,0.033783783783783786,0.0,0.0,0.10270270270270271,0.010810810810810811,2.0,0.7035682486045562,220.14285714285714,220.14285714285714,0.0,5
sxvkh3b,gyr,445.0,185,7962,14,0.3752808988764045,0.058426966292134834,26.0,0.5675675675675675,0.08108108108108109,15.0,0.3500227164498246,18.642857142857142,18.642857142857142,0.0,5
sxvkh3b,swp,1073.0,459,17220,14,0.1015843429636533,0.001863932898415657,2.0,0.05010893246187364,0.0,0.0,0.6443631083796072,302.14285714285717,0.0,302.14285714285717,5
sxvkh3b,tap,0.0,0,0,0,,,,,,,,,,,5
sxvkh3b,all,,829,33597,14,,,,0.1773220747889023,0.009650180940892641,8.0,0.568881503456225,422.7857142857143,177.07142857142858,245.71428571428572,5
855whqe,acc,131.0,49,8864,14,0.2748091603053435,0.015267175572519083,2.0,0.5306122448979592,0.08163265306122448,4.0,0.019808745346145105,3.5,3.5,0.0,5
855whqe,gyr,130.0,49,8413,14,0.4076923076923077,0.05384615384615385,7.0,0.5714285714285714,0.061224489795918366,3.0,0.10285661530671793,4.642857142857143,4.642857142857143,0.0,5
855whqe,swp,525.0,224,18003,14,0.0761904761904762,0.0019047619047619048,1.0,0.06696428571428571,0.0,0.0,0.14148802925434847,15.357142857142858,0.0,15.357142857142858,5
855whqe,tap,0.0,0,0,0,,,,,,,,,,,5
855whqe,all,,322,35280,14,,,,0.21428571428571427,0.003105590062111801,1.0,0.10188370911999338,7.071428571428571,2.142857142857143,4.928571428571429,5
ap1oez8,acc,134.0,57,8853,14,0.11194029850746269,0.0,0.0,0.6842105263157895,0.17543859649122806,10.0,0.2119701694465956,22.642857142857142,22.642857142857142,0.0,5
ap1oez8,gyr,134.0,57,8401,14,0.3805970149253731,0.029850746268656716,4.0,0.42105263157894735,0.05263157894736842,3.0,0.30187044872504326,5.285714285714286,5.285714285714286,0.0,5
ap1oez8,swp,239.0,101,18412,14,0.10460251046025104,0.0,0.0,0.26732673267326734,0.0,0.0,0.1584366852799452,16.5,0.0,16.5,5
ap1oez8,tap,0.0,0,0,0,,,,,,,,,,,5
ap1oez8,all,,215,35666,14,,,,0.4186046511627907,0.046511627906976744,10.0,0.21202315632163765,12.214285714285714,2.9285714285714284,9.285714285714286,5
v90gnf6,acc,514.0,214,8316,14,0.042801556420233464,0.0,0.0,0.028037383177570093,0.0,0.0,0.8304087483483683,469.57142857142856,469.57142857142856,0.0,5
v90gnf6,gyr,507.0,218,7867,14,0.3530571992110454,0.045364891518737675,23.0,0.3348623853211009,0.009174311926605505,2.0,0.4562717492353641,24.285714285714285,24.285714285714285,0.0,5
v90gnf6,swp,1401.0,599,16752,14,0.08636688079942897,0.0,0.0,0.29549248747913187,0.00667779632721202,4.0,0.2667963329604575,202.14285714285714,0.0,202.14285714285714,5
v90gnf6,tap,0.0,0,0,0,,,,,,,,,,,5
v90gnf6,all,,1031,32935,14,,,,0.24830261881668284,0.004849660523763337,5.0,0.44896965903096653,373.42857142857144,167.57142857142858,205.85714285714286,5
0o2grk2,acc,472.0,203,8369,14,0.059322033898305086,0.0,0.0,0.10344827586206896,0.0,0.0,0.30494894175705317,50.214285714285715,50.214285714285715,0.0,5
0o2grk2,gyr,476.0,196,7920,14,0.3739495798319328,0.058823529411764705,28.0,0.40816326530612246,0.02040816326530612,4.0,0.38888202271025135,13.357142857142858,13.357142857142858,0.0,5
0o2grk2,swp,1125.0,481,17146,14,0.07111111111111111,0.0,0.0,0.07276507276507277,0.0,0.0,0.09221220457729214,7.357142857142857,0.0,7.357142857142857,5
0o2grk2,tap,0.0,0,0,0,,,,,,,,,,,5
0o2grk2,all,,880,33435,14,,,,0.15454545454545454,0.0,0.0,0.21824805803246478,4.928571428571429,1.7857142857142858,3.142857142857143,5
yqhebyt,acc,652.0,274,8118,14,0.023006134969325152,0.0,0.0,0.01824817518248175,0.0,0.0,0.14994537480216893,65.71428571428571,65.71428571428571,0.0,5
yqhebyt,gyr,643.0,264,7685,14,0.15707620528771385,0.02021772939346812,13.0,0.07575757575757576,0.0,0.0,0.18330439705381402,3.0714285714285716,3.0714285714285716,0.0,5
yqhebyt,swp,1401.0,599,16752,14,0.0635260528194147,0.0,0.0,0.4507512520868113,0.1302170283806344,78.0,0.17696696745934185,9.5,0.0,9.5,5
yqhebyt,tap,0.0,0,0,0,,,,,,,,,,,5
yqhebyt,all,,1137,32555,14,,,,0.2594547053649956,0.06860158311345646,78.0,0.18264212771556634,7.642857142857143,1.4285714285714286,6.214285714285714,5
lvwfjft,acc,163.0,63,8818,14,0.2085889570552147,0.0,0.0,0.1746031746031746,0.0,0.0,0.6325093171790018,256.57142857142856,256.57142857142856,0.0,5
lvwfjft,gyr,162.0,63,8367,14,0.37037037037037035,0.04938271604938271,8.0,0.3333333333333333,0.015873015873015872,1.0,0.46577667666723094,33.07142857142857,33.07142857142857,0.0,5
lvwfjft,swp,254.0,108,18390,14,0.08267716535433071,0.0,0.0,0.7407407407407407,0.25,27.0,0.45773304856274405,38.714285714285715,0.0,38.714285714285715,5
lvwfjft,tap,0.0,0,0,0,,,,,,,,,,,5
lvwfjft,all,,234,35575,14,,,,0.47863247863247865,0.1111111111111111,26.0,0.4872942957325928,81.64285714285714,28.142857142857142,53.5,5
ha3ev43,acc,180.0,67,8797,14,0.22777777777777777,0.011111111111111112,2.0,0.417910447761194,0.08955223880597014,6.0,0.4345281653518397,40.785714285714285,40.785714285714285,0.0,5
ha3ev43,gyr,179.0,67,8346,14,0.36312849162011174,0.0335195530726257,6.0,0.44776119402985076,0.04477611940298507,3.0,0.4079876813607091,17.928571428571427,17.928571428571427,0.0,5
ha3ev43,swp,417.0,177,18158,14,0.10551558752997602,0.002398081534772182,1.0,0.1694915254237288,0.0,0.0,0.5437978636964101,258.2142857142857,0.0,258.2142857142857,5
ha3ev43,tap,0.0,0,0,0,,,,,,,,,,,5
ha3ev43,all,,311,35301,14,,,,0.2829581993569132,0.02572347266881029,8.0,0.48335223492221796,136.07142857142858,59.785714285714285,76.28571428571429,5
r13q05q,acc,689.0,278,8077,14,0.018867924528301886,0.001451378809869376,1.0,0.24100719424460432,0.1079136690647482,30.0,0.009172230923843923,2.0,2.0,0.0,15
r13q05q,gyr,524.0,212,7856,14,0.1984732824427481,0.003816793893129771,2.0,0.20754716981132076,0.0,0.0,0.31246159413487246,11.857142857142858,11.857142857142858,0.0,15
r13q05q,swp,262.0,111,18379,14,0.08015267175572519,0.0,0.0,0.06306306306306306,0.0,0.0,0.23249478845306357,7.5,0.0,7.5,15
r13q05q,tap,0.0,0,0,0,,,,,,,,,,,15
r13q05q,all,,601,34312,14,,,,0.19633943427620631,0.03826955074875208,23.0,0.19813195432724381,4.785714285714286,1.0714285714285714,3.7142857142857144,15
3zd4fdk,acc,511.0,215,8318,14,0.0547945205479452,0.0,0.0,0.10232558139534884,0.0,0.0,0.11086742264213871,10.357142857142858,10.357142857142858,0.0,15
3zd4fdk,gyr,510.0,215,7867,14,0.2823529411764706,0.0392156862745098,20.0,0.2930232558139535,0.03255813953488372,7.0,0.42611815943673914,17.0,17.0,0.0,15
3zd4fdk,swp,1401.0,599,16752,14,0.08065667380442541,0.0,0.0,0.07679465776293823,0.0,0.0,0.17224438011688314,27.142857142857142,0.0,27.142857142857142,15
3zd4fdk,tap,0.0,0,0,0,,,,,,,,,,,15
3zd4fdk,all,,1029,32937,14,,,,0.12730806608357628,0.0029154518950437317,3.0,0.22058817758654412,36.642857142857146,16.428571428571427,20.214285714285715,15
vk43uke,acc,683.0,260,8101,14,0.03513909224011713,0.0,0.0,0.11538461538461539,0.0,0.0,0.10289732364506636,12.642857142857142,12.642857142857142,0.0,15
vk43uke,gyr,540.0,206,7846,14,0.32037037037037036,0.05185185185185185,28.0,0.5,0.07766990291262135,16.0,0.3461912157241676,20.357142857142858,20.357142857142858,0.0,15
vk43uke,swp,539.0,230,17983,14,0.07606679035250463,0.0,0.0,0.20869565217391303,0.0,0.0,0.26313114405843574,40.142857142857146,0.0,40.142857142857146,15
vk43uke,tap,0.0,0,0,0,,,,,,,,,,,15
vk43uke,all,,696,33930,14,,,,0.2600574712643678,0.020114942528735632,14.0,0.2588363405283564,8.5,1.9285714285714286,6.571428571428571,15
z8c5rtb,acc,294.0,120,8630,14,0.1054421768707483,0.0,0.0,0.35,0.041666666666666664,5.0,0.40350866090403564,48.285714285714285,48.285714285714285,0.0,15
z8c5rtb,gyr,295.0,121,8176,14,0.2983050847457627,0.01694915254237288,5.0,0.2231404958677686,0.0,0.0,0.475743295175653,30.071428571428573,30.071428571428573,0.0,15
z8c5rtb,swp,300.0,127,18325,14,0.09333333333333334,0.0,0.0,0.07086614173228346,0.0,0.0,0.4556335418316338,128.71428571428572,0.0,128.71428571428572,15
z8c5rtb,tap,0.0,0,0,0,,,,,,,,,,,15
z8c5rtb,all,,368,35131,14,,,,0.21195652173913043,0.0,0.0,0.44658117371124223,58.57142857142857,19.714285714285715,38.857142857142854,15
z8taipm,acc,506.0,217,8321,14,0.02766798418972332,0.0,0.0,0.14746543778801843,0.004608294930875576,1.0,0.20869692481083998,13.714285714285714,13.714285714285714,0.0,15
z8taipm,gyr,505.0,217,7870,14,0.2514851485148515,0.023762376237623763,12.0,0.1935483870967742,0.004608294930875576,1.0,0.6101392344614727,45.57142857142857,45.57142857142857,0.0,15
z8taipm,swp,1401.0,599,16752,14,0.06780870806566738,0.0007137758743754461,1.0,0.18030050083472454,0.001669449081803005,1.0,0.6886948121245291,499.64285714285717,0.0,499.64285714285717,15
z8taipm,tap,0.0,0,0,0,,,,,,,,,,,15
z8taipm,all,,1033,32943,14,,,,0.17618586640851888,0.002904162633107454,3.0,0.5356930096691083,45.642857142857146,8.5,37.142857142857146,15
txxrlzc,acc,508.0,218,8318,14,0.05511811023622047,0.0,0.0,0.0779816513761468,0.0,0.0,0.3127513643959365,41.785714285714285,41.785714285714285,0.0,15
txxrlzc,gyr,512.0,216,7864,14,0.34375,0.037109375,19.0,0.37037037037037035,0.023148148148148147,5.0,0.2517460437915389,10.428571428571429,10.428571428571429,0.0,15
txxrlzc,swp,1401.0,599,16752,14,0.07494646680942184,0.0,0.0,0.25041736227045075,0.0,0.0,0.11173245109888721,7.785714285714286,0.0,7.785714285714286,15
txxrlzc,tap,0.0,0,0,0,,,,,,,,,,,15
txxrlzc,all,,1033,32934,14,,,,0.23910939012584706,0.0,0.0,0.18764739663470015,7.785714285714286,2.0714285714285716,5.714285714285714,15
b0602fr,acc,523.0,220,8301,14,0.030592734225621414,0.0,0.0,0.05909090909090909,0.0,0.0,0.652975875254875,215.71428571428572,215.71428571428572,0.0,15
