OriginalUser,Module,NumOfTrnData,NumOfTstData,NumOfAttData,NumOfAtt,FRR_trn,FRRConf_trn,NumOfUnlocks_trn,FRR_tst,FRRConf_tst,NumOfUnlocks_tst,FAR,NumOfAcceptTL,num_of_clf_that_decide
3pmv9aq,tap,1401,599,18536,14,0.5239114917915775,0.10706638115631692,150.0,0.41569282136894825,0.06343906510851419,38.0,0.3006585159419032,4.785714285714286,100
gy48qmy,acc,96,41,4802,14,0.052083333333333336,0.0,0.0,0.5121951219512195,0.12195121951219512,5.0,0.0789118754653955,4.714285714285714,100
gy48qmy,gyr,96,41,4744,14,0.3229166666666667,0.03125,3.0,0.7317073170731707,0.24390243902439024,10.0,0.1787778664160308,4.714285714285714,100
gy48qmy,swp,0,0,0,0,,,,,,,,,100
gy48qmy,tap,525,223,19788,14,0.5219047619047619,0.10476190476190476,55.0,0.547085201793722,0.11659192825112108,26.0,0.253370106444172,3.0714285714285716,100
677l8bq,acc,395,163,4381,14,0.05569620253164557,0.002531645569620253,1.0,0.10429447852760736,0.0,0.0,0.3857749572545341,45.357142857142854,100
677l8bq,gyr,395,164,4322,14,0.3341772151898734,0.04556962025316456,18.0,0.36585365853658536,0.06097560975609756,10.0,0.859463014851922,124.07142857142857,100
677l8bq,swp,0,0,0,0,,,,,,,,,100
677l8bq,tap,1401,599,18536,14,0.529621698786581,0.11063526052819414,155.0,0.5826377295492488,0.14691151919866444,88.0,0.3405731560588531,7.071428571428571,100
6jtbpdh,acc,410,169,4360,14,0.046341463414634146,0.0,0.0,0.22485207100591717,0.0650887573964497,11.0,0.4559107289178438,41.714285714285715,100
6jtbpdh,gyr,409,169,4303,14,0.3276283618581907,0.04645476772616137,19.0,0.6094674556213018,0.1893491124260355,32.0,0.36100635466659053,9.142857142857142,100
6jtbpdh,swp,0,0,0,0,,,,,,,,,100
6jtbpdh,tap,1401,599,18536,14,0.5174875089221984,0.09421841541755889,132.0,0.5509181969949917,0.12020033388981637,72.0,0.3817975651327491,11.5,100
v2x6zpt,acc,90,38,4811,14,0.06666666666666667,0.0,0.0,0.47368421052631576,0.07894736842105263,3.0,0.05006108693805759,4.928571428571429,100
v2x6zpt,gyr,89,38,4754,14,0.33707865168539325,0.0449438202247191,4.0,0.6842105263157895,0.21052631578947367,8.0,0.2010990477728605,4.714285714285714,100
v2x6zpt,swp,0,0,0,0,,,,,,,,,100
v2x6zpt,tap,494,211,19831,14,0.4979757085020243,0.08299595141700405,41.0,0.6445497630331753,0.18009478672985782,38.0,0.2781342517708539,8.785714285714286,100
ipuyiii,acc,216,92,4631,14,0.05092592592592592,0.0,0.0,0.05434782608695652,0.0,0.0,0.143594212844973,8.785714285714286,100
ipuyiii,gyr,215,92,4574,14,0.3395348837209302,0.03255813953488372,7.0,0.45652173913043476,0.13043478260869565,12.0,0.32150991214720837,9.785714285714286,100
ipuyiii,swp,0,0,0,0,,,,,,,,,100
ipuyiii,tap,1094,467,18975,14,0.5219378427787934,0.10329067641681901,113.0,0.5738758029978587,0.13704496788008566,64.0,0.40890038992890715,24.714285714285715,100
ioxyr9y,acc,364,153,4422,14,0.06043956043956044,0.005494505494505495,2.0,0.032679738562091505,0.0,0.0,0.730513215564877,91.07142857142857,100
ioxyr9y,gyr,365,153,4363,14,0.3178082191780822,0.024657534246575342,9.0,0.16993464052287582,0.0,0.0,0.46381102740880126,25.5,100
ioxyr9y,swp,0,0,0,0,,,,,,,,,100
ioxyr9y,tap,1401,599,18536,14,0.5153461812990721,0.10706638115631692,150.0,0.6126878130217028,0.17028380634390652,102.0,0.5726774873774155,97.07142857142857,100
rfagb10,acc,113,44,4782,14,0.09734513274336283,0.0,0.0,0.5909090909090909,0.1590909090909091,7.0,0.13156831779297615,2.7142857142857144,100
rfagb10,gyr,112,44,4725,14,0.33035714285714285,0.03571428571428571,4.0,0.5,0.09090909090909091,4.0,0.6370352005057913,87.42857142857143,100
rfagb10,swp,0,0,0,0,,,,,,,,,100
rfagb10,tap,447,190,19899,14,0.5212527964205816,0.09843400447427293,44.0,0.5421052631578948,0.11052631578947368,21.0,0.4100195763633957,26.142857142857142,100
508rk86,acc,286,114,4539,14,0.05244755244755245,0.0034965034965034965,1.0,0.37719298245614036,0.10526315789473684,12.0,0.010678834359453104,2.142857142857143,200
508rk86,gyr,255,93,4533,14,0.33725490196078434,0.027450980392156862,7.0,0.40860215053763443,0.06451612903225806,6.0,0.24166619717350232,4.0,200
508rk86,swp,0,0,0,0,,,,,,,,,200
508rk86,tap,211,89,20236,14,0.5023696682464455,0.10426540284360189,22.0,0.30337078651685395,0.033707865168539325,3.0,0.687235639656171,113.92857142857143,200
7nv0i9p,acc,185,78,4676,14,0.07027027027027027,0.0,0.0,0.14102564102564102,0.0,0.0,0.34496190257537895,15.5,200
7nv0i9p,gyr,184,78,4619,14,0.32065217391304346,0.016304347826086956,3.0,0.41025641025641024,0.08974358974358974,7.0,0.2566092845045721,7.928571428571429,200
7nv0i9p,swp,0,0,0,0,,,,,,,,,200
7nv0i9p,tap,915,391,19230,14,0.49508196721311476,0.08524590163934426,78.0,0.5294117647058824,0.10741687979539642,42.0,0.3844075643818384,11.214285714285714,200
3zd4fdk,acc,152,59,4728,14,0.06578947368421052,0.0,0.0,0.559322033898305,0.2033898305084746,12.0,0.0024522224413897555,2.0,200
3zd4fdk,gyr,148,64,4669,14,0.31756756756756754,0.02027027027027027,3.0,0.625,0.171875,11.0,0.25159909882426107,6.214285714285714,200
3zd4fdk,swp,0,0,0,0,,,,,,,,,200
3zd4fdk,tap,636,271,19629,14,0.4748427672955975,0.10377358490566038,66.0,0.41697416974169743,0.08118081180811808,22.0,0.6574077573748028,198.5,200
pf3v1xv,acc,149,61,4729,14,0.08053691275167785,0.0,0.0,0.21311475409836064,0.0,0.0,0.16039228385864862,9.428571428571429,200
pf3v1xv,gyr,147,61,4673,14,0.3401360544217687,0.047619047619047616,7.0,0.6885245901639344,0.22950819672131148,14.0,0.4368048524573122,31.571428571428573,200
pf3v1xv,swp,0,0,0,0,,,,,,,,,200
pf3v1xv,tap,1092,466,18978,14,0.4990842490842491,0.10073260073260074,110.0,0.5965665236051502,0.15236051502145923,71.0,0.3433052123141542,6.142857142857143,200
1uep0cy,acc,98,39,4802,14,0.10204081632653061,0.0,0.0,0.9743589743589743,0.46153846153846156,18.0,0.021922584763276676,2.5,200
